Name,Season,Team, Price ,Overall Performance Score
Azhar Mahmood,2015,Kolkata Knight Riders," $200,000.00 ",224.38
CA Lynn,2015,Kolkata Knight Riders," $216,000.00 ",407.57
CA Lynn,2015,Kolkata Knight Riders," $216,000.00 ",-24.73
CA Lynn,2015,Kolkata Knight Riders," $216,000.00 ",-2.86
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",25.00
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",-35.08
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",-22.33
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",39.42
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",-12.07
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",-21.02
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",-35.82
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",458.53
G Gambhir,2015,Kolkata Knight Riders," $1,666,667.00 ",556.71
GB Hogg,2015,Kolkata Knight Riders," $83,333.00 ",420.05
J Botha,2015,Kolkata Knight Riders," $950,000.00 ",48.48
JDS Neesham,2015,Kolkata Knight Riders," $83,333.00 ",
KC Cariappa,2015,Kolkata Knight Riders," $400,000.00 ",
Kuldeep Yadav,2015,Kolkata Knight Riders," $66,000.00 ",-119.69
Kuldeep Yadav,2015,Kolkata Knight Riders," $66,000.00 ",-14.49
Kuldeep Yadav,2015,Kolkata Knight Riders," $66,000.00 ",-18.60
M Morkel,2015,Kolkata Knight Riders," $466,000.00 ",725.87
M Morkel,2015,Kolkata Knight Riders," $466,000.00 ",12.78
M Morkel,2015,Kolkata Knight Riders," $466,000.00 ",324.00
M Morkel,2015,Kolkata Knight Riders," $466,000.00 ",-899.55
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-2.81
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-29.55
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-51.43
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-16.64
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",1.38
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-29.06
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-66.17
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-5.64
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-26.67
MK Pandey,2015,Kolkata Knight Riders," $283,000.00 ",-2.26
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",-23.38
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",3.32
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",28.10
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",-84.53
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",598.13
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",322.80
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",50.64
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",375.22
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",-551.36
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",-69.83
PP Chawla,2015,Kolkata Knight Riders," $708,000.00 ",-152.18
RN ten Doeschate,2015,Kolkata Knight Riders," $166,000.00 ",
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",-46.15
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",81.77
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",10.12
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",-14.27
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",577.87
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",54.43
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",-0.88
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",440.66
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",69.14
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",-22.34
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",-50.94
RV Uthappa,2015,Kolkata Knight Riders," $833,000.00 ",1.81
S Narwal,2015,Kolkata Knight Riders," $16,667.00 ",
SA Yadav,2015,Kolkata Knight Riders," $116,000.00 ",-15.89
SA Yadav,2015,Kolkata Knight Riders," $116,000.00 ",-3.84
SA Yadav,2015,Kolkata Knight Riders," $116,000.00 ",41.23
SA Yadav,2015,Kolkata Knight Riders," $116,000.00 ",43.77
SA Yadav,2015,Kolkata Knight Riders," $116,000.00 ",22.82
Shakib Al Hasan,2015,Kolkata Knight Riders," $466,000.00 ",33.04
Shakib Al Hasan,2015,Kolkata Knight Riders," $466,000.00 ",397.42
Shakib Al Hasan,2015,Kolkata Knight Riders," $466,000.00 ",185.34
Shakib Al Hasan,2015,Kolkata Knight Riders," $466,000.00 ",4.09
SP Narine,2015,Kolkata Knight Riders," $700,000.00 ",1010.09
SP Narine,2015,Kolkata Knight Riders," $700,000.00 ",738.84
SP Narine,2015,Kolkata Knight Riders," $700,000.00 ",237.34
SP Narine,2015,Kolkata Knight Riders," $700,000.00 ",421.11
SP Narine,2015,Kolkata Knight Riders," $700,000.00 ",-241.36
SP Narine,2015,Kolkata Knight Riders," $700,000.00 ",166.84
SP Narine,2015,Kolkata Knight Riders," $700,000.00 ",3.81
SP Narine,2015,Kolkata Knight Riders," $700,000.00 ",200.13
UT Yadav,2015,Kolkata Knight Riders," $433,000.00 ",682.24
UT Yadav,2015,Kolkata Knight Riders," $433,000.00 ",26.76
UT Yadav,2015,Kolkata Knight Riders," $433,000.00 ",-98.94
UT Yadav,2015,Kolkata Knight Riders," $433,000.00 ",284.56
UT Yadav,2015,Kolkata Knight Riders," $433,000.00 ",-1179.80
UT Yadav,2015,Kolkata Knight Riders," $433,000.00 ",674.46
UT Yadav,2015,Kolkata Knight Riders," $433,000.00 ",25.05
UT Yadav,2015,Kolkata Knight Riders," $433,000.00 ",123.62
V Pratap Singh,2015,Kolkata Knight Riders," $66,000.00 ",245.67
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",48.49
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",48.10
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",49.51
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",103.73
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",54.47
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",53.40
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",10.10
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",413.37
YK Pathan,2015,Kolkata Knight Riders," $541,000.00 ",-16.16
AJ Finch,2015,Mumbai Indians," $533,333.00 ",453.76
AJ Finch,2015,Mumbai Indians," $533,333.00 ",-30.31
AJ Finch,2015,Mumbai Indians," $533,333.00 ",-10.88
AJ Finch,2015,Mumbai Indians," $533,333.00 ",511.64
AJ Finch,2015,Mumbai Indians," $533,333.00 ",-58.30
AP Tare,2015,Mumbai Indians," $266,000.00 ",
CJ Anderson,2015,Mumbai Indians," $750,000.00 ",-117.66
Harbhajan Singh,2015,Mumbai Indians," $1,333,333.00 ",121.19
Harbhajan Singh,2015,Mumbai Indians," $1,333,333.00 ",143.13
Harbhajan Singh,2015,Mumbai Indians," $1,333,333.00 ",37.88
Harbhajan Singh,2015,Mumbai Indians," $1,333,333.00 ",579.32
Harbhajan Singh,2015,Mumbai Indians," $1,333,333.00 ",215.28
Harbhajan Singh,2015,Mumbai Indians," $1,333,333.00 ",391.22
Harbhajan Singh,2015,Mumbai Indians," $1,333,333.00 ",67.77
HH Pandya,2015,Mumbai Indians," $16,667.00 ",-455.48
HH Pandya,2015,Mumbai Indians," $16,667.00 ",-148.67
HH Pandya,2015,Mumbai Indians," $16,667.00 ",-86.41
HH Pandya,2015,Mumbai Indians," $16,667.00 ",57.68
HH Pandya,2015,Mumbai Indians," $16,667.00 ",87.44
J Suchith,2015,Mumbai Indians," $16,667.00 ",350.36
JJ Bumrah,2015,Mumbai Indians," $200,000.00 ",408.57
JJ Bumrah,2015,Mumbai Indians," $200,000.00 ",-298.48
JJ Bumrah,2015,Mumbai Indians," $200,000.00 ",179.00
JJ Bumrah,2015,Mumbai Indians," $200,000.00 ",151.84
JJ Bumrah,2015,Mumbai Indians," $200,000.00 ",147.95
JJ Bumrah,2015,Mumbai Indians," $200,000.00 ",10.16
JJ Bumrah,2015,Mumbai Indians," $200,000.00 ",81.59
KA Pollard,2015,Mumbai Indians," $900,000.00 ",55.20
KA Pollard,2015,Mumbai Indians," $900,000.00 ",-193.86
KA Pollard,2015,Mumbai Indians," $900,000.00 ",223.50
KA Pollard,2015,Mumbai Indians," $900,000.00 ",40.76
KA Pollard,2015,Mumbai Indians," $900,000.00 ",-211.49
KA Pollard,2015,Mumbai Indians," $900,000.00 ",95.24
KA Pollard,2015,Mumbai Indians," $900,000.00 ",-24.90
KA Pollard,2015,Mumbai Indians," $900,000.00 ",241.45
KA Pollard,2015,Mumbai Indians," $900,000.00 ",46.15
KA Pollard,2015,Mumbai Indians," $900,000.00 ",50.59
KA Pollard,2015,Mumbai Indians," $900,000.00 ",36.33
M de Lange,2015,Mumbai Indians," $50,000.00 ",
MJ McClenaghan,2015,Mumbai Indians," $50,000.00 ",413.65
MJ McClenaghan,2015,Mumbai Indians," $50,000.00 ",338.61
MJ McClenaghan,2015,Mumbai Indians," $50,000.00 ",-735.89
MJ McClenaghan,2015,Mumbai Indians," $50,000.00 ",-39.73
P Suyal,2015,Mumbai Indians," $16,000.00 ",
PA Patel,2015,Mumbai Indians," $233,000.00 ",-103.65
PA Patel,2015,Mumbai Indians," $233,000.00 ",331.84
PA Patel,2015,Mumbai Indians," $233,000.00 ",-20.91
PA Patel,2015,Mumbai Indians," $233,000.00 ",24.65
PA Patel,2015,Mumbai Indians," $233,000.00 ",378.00
PA Patel,2015,Mumbai Indians," $233,000.00 ",14.91
PP Ojha,2015,Mumbai Indians," $83,333.00 ",-33.06
PP Ojha,2015,Mumbai Indians," $83,333.00 ",75.81
PP Ojha,2015,Mumbai Indians," $83,333.00 ",70.19
PP Ojha,2015,Mumbai Indians," $83,333.00 ",276.20
R Vinay Kumar,2015,Mumbai Indians," $466,000.00 ",-97.14
R Vinay Kumar,2015,Mumbai Indians," $466,000.00 ",-65.32
R Vinay Kumar,2015,Mumbai Indians," $466,000.00 ",-2748.70
R Vinay Kumar,2015,Mumbai Indians," $466,000.00 ",153.33
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",53.79
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",-44.01
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",-16.00
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",5.10
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",13.86
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",62.99
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",-0.40
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",21.34
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",-8.87
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",387.44
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",10.51
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",-34.55
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",-4.78
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",-19.13
RG Sharma,2015,Mumbai Indians," $1,916,667.00 ",-35.83
S Gopal,2015,Mumbai Indians," $16,000.00 ",41.45
S Gopal,2015,Mumbai Indians," $16,000.00 ",94.79
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",85.03
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",53.77
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",134.06
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",774.23
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",335.43
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",125.62
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",638.51
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",-672.64
SL Malinga,2015,Mumbai Indians," $1,350,000.00 ",-302.47
UBT Chand,2015,Mumbai Indians," $108,000.00 ",
AM Nayar,2015,Rajasthan Royals," $166,000.00 ",
AM Rahane,2015,Rajasthan Royals," $1,333,333.00 ",-14.96
AM Rahane,2015,Rajasthan Royals," $1,333,333.00 ",-69.42
AM Rahane,2015,Rajasthan Royals," $1,333,333.00 ",-33.10
AM Rahane,2015,Rajasthan Royals," $1,333,333.00 ",2.21
AM Rahane,2015,Rajasthan Royals," $1,333,333.00 ",-37.95
AM Rahane,2015,Rajasthan Royals," $1,333,333.00 ",-58.09
AM Rahane,2015,Rajasthan Royals," $1,333,333.00 ",-63.38
AM Rahane,2015,Rajasthan Royals," $1,333,333.00 ",13.92
BCJ Cutting,2015,Rajasthan Royals," $133,000.00 ",
CH Morris,2015,Rajasthan Royals," $233,333.00 ",142.12
CH Morris,2015,Rajasthan Royals," $233,333.00 ",472.04
CH Morris,2015,Rajasthan Royals," $233,333.00 ",469.49
CH Morris,2015,Rajasthan Royals," $233,333.00 ",175.05
CH Morris,2015,Rajasthan Royals," $233,333.00 ",-162.61
CH Morris,2015,Rajasthan Royals," $233,333.00 ",-247.04
DH Yagnik,2015,Rajasthan Royals," $50,000.00 ",
DJ Hooda,2015,Rajasthan Royals," $66,000.00 ",
DS Kulkarni,2015,Rajasthan Royals," $183,000.00 ",-10.40
DS Kulkarni,2015,Rajasthan Royals," $183,000.00 ",321.36
DS Kulkarni,2015,Rajasthan Royals," $183,000.00 ",495.13
J Theron,2015,Rajasthan Royals," $50,000.00 ",
JP Faulkner,2015,Rajasthan Royals," $850,000.00 ",432.90
JP Faulkner,2015,Rajasthan Royals," $850,000.00 ",-241.27
KK Nair,2015,Rajasthan Royals," $125,000.00 ",26.04
KK Nair,2015,Rajasthan Royals," $125,000.00 ",-36.11
KK Nair,2015,Rajasthan Royals," $125,000.00 ",277.00
KK Nair,2015,Rajasthan Royals," $125,000.00 ",-11.73
KW Richardson,2015,Rajasthan Royals," $166,000.00 ",
PV Tambe,2015,Rajasthan Royals," $16,000.00 ",43.70
R Bhatia,2015,Rajasthan Royals," $283,000.00 ",-6.40
R Bhatia,2015,Rajasthan Royals," $283,000.00 ",390.95
R Bhatia,2015,Rajasthan Royals," $283,000.00 ",157.44
R Bhatia,2015,Rajasthan Royals," $283,000.00 ",9.08
SPD Smith,2015,Rajasthan Royals," $666,000.00 ",30.79
SPD Smith,2015,Rajasthan Royals," $666,000.00 ",3.07
SPD Smith,2015,Rajasthan Royals," $666,000.00 ",32.06
SPD Smith,2015,Rajasthan Royals," $666,000.00 ",-31.47
SPD Smith,2015,Rajasthan Royals," $666,000.00 ",-14.86
SPD Smith,2015,Rajasthan Royals," $666,000.00 ",-18.29
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",147.13
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",47.35
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",322.01
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",245.30
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",-33.14
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",175.14
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",342.24
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",-2.48
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",-44.31
SR Watson,2015,Rajasthan Royals," $1,300,000.00 ",-34.20
TG Southee,2015,Rajasthan Royals," $200,000.00 ",44.12
VS Malik,2015,Rajasthan Royals," $33,000.00 ",
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",31.97
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",21.70
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",343.32
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",108.60
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",56.95
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",97.27
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",150.35
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",-12.14
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",91.61
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",57.34
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",33.03
AB de Villiers,2015,Royal Challengers Bangalore," $1,583,333.00 ",43.56
AB Dinda,2015,Royal Challengers Bangalore," $250,000.00 ",-1616.19
AB Dinda,2015,Royal Challengers Bangalore," $250,000.00 ",185.44
AF Milne,2015,Royal Challengers Bangalore," $116,667.00 ",
AN Ahmed,2015,Royal Challengers Bangalore," $50,000.00 ",
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",-24.97
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",194.00
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",947.23
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",138.34
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",69.31
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",132.32
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",87.01
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",11.93
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",24.27
CH Gayle,2015,Royal Challengers Bangalore," $1,400,000.00 ",6.34
D Wiese,2015,Royal Challengers Bangalore," $466,667.00 ",347.66
DJG Sammy,2015,Royal Challengers Bangalore," $466,667.00 ",
HV Patel,2015,Royal Challengers Bangalore," $66,000.00 ",467.32
HV Patel,2015,Royal Challengers Bangalore," $66,000.00 ",-52.52
HV Patel,2015,Royal Challengers Bangalore," $66,000.00 ",-13.00
Iqbal Abdulla,2015,Royal Challengers Bangalore," $108,000.00 ",146.84
Jalaj S Saxena,2015,Royal Challengers Bangalore," $16,667.00 ",
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",24.61
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",20.85
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",11.63
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",-9.74
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",-19.35
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",515.04
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",36.81
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",41.65
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",16.54
KD Karthik,2015,Royal Challengers Bangalore," $1,750,000.00 ",71.98
MA Starc,2015,Royal Challengers Bangalore," $833,000.00 ",-25.53
MA Starc,2015,Royal Challengers Bangalore," $833,000.00 ",528.91
Mandeep Singh,2015,Royal Challengers Bangalore," $133,000.00 ",-12.96
Mandeep Singh,2015,Royal Challengers Bangalore," $133,000.00 ",-9.26
Mandeep Singh,2015,Royal Challengers Bangalore," $133,000.00 ",-3.04
MS Bisla,2015,Royal Challengers Bangalore," $100,000.00 ",-19.91
MS Bisla,2015,Royal Challengers Bangalore," $100,000.00 ",12.17
MS Bisla,2015,Royal Challengers Bangalore," $100,000.00 ",-32.14
NJ Maddinson,2015,Royal Challengers Bangalore," $83,000.00 ",
S Badrinath,2015,Royal Challengers Bangalore," $50,000.00 ",-42.50
S Badrinath,2015,Royal Challengers Bangalore," $50,000.00 ",-0.95
SA Abbott,2015,Royal Challengers Bangalore," $166,667.00 ",
SN Khan,2015,Royal Challengers Bangalore," $83,333.00 ",
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",17.11
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",-20.33
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",-51.10
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",171.73
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",93.66
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",-22.09
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",24.64
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",151.50
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",-15.48
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",10.21
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",6.53
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",-25.35
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",-30.69
V Kohli,2015,Royal Challengers Bangalore," $2,500,000.00 ",-31.97
VH Zol,2015,Royal Challengers Bangalore," $50,000.00 ",
VR Aaron,2015,Royal Challengers Bangalore," $333,000.00 ",-62.82
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",102.22
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",322.98
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",338.62
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",71.21
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",91.36
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",-14.39
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",121.60
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",77.45
YS Chahal,2015,Royal Challengers Bangalore," $16,000.00 ",15.71
YV Takawale,2015,Royal Challengers Bangalore," $16,000.00 ",
A Ashish Reddy,2015,Sunrisers Hyderabad," $33,000.00 ",215.58
B Kumar,2015,Sunrisers Hyderabad," $708,000.00 ",-565.92
B Kumar,2015,Sunrisers Hyderabad," $708,000.00 ",172.90
B Kumar,2015,Sunrisers Hyderabad," $708,000.00 ",502.46
B Kumar,2015,Sunrisers Hyderabad," $708,000.00 ",568.99
B Kumar,2015,Sunrisers Hyderabad," $708,000.00 ",-482.84
B Kumar,2015,Sunrisers Hyderabad," $708,000.00 ",4.03
B Kumar,2015,Sunrisers Hyderabad," $708,000.00 ",80.21
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",49.37
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",16.74
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",46.04
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",94.14
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",73.09
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",481.22
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",41.40
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",-7.55
DA Warner,2015,Sunrisers Hyderabad," $916,000.00 ",42.86
DW Steyn,2015,Sunrisers Hyderabad," $1,200,000.00 ",119.99
DW Steyn,2015,Sunrisers Hyderabad," $1,200,000.00 ",150.46
DW Steyn,2015,Sunrisers Hyderabad," $1,200,000.00 ",66.94
DW Steyn,2015,Sunrisers Hyderabad," $1,200,000.00 ",706.51
DW Steyn,2015,Sunrisers Hyderabad," $1,200,000.00 ",-1839.78
DW Steyn,2015,Sunrisers Hyderabad," $1,200,000.00 ",-6.60
EJG Morgan,2015,Sunrisers Hyderabad," $250,000.00 ",12.85
EJG Morgan,2015,Sunrisers Hyderabad," $250,000.00 ",43.37
GH Vihari,2015,Sunrisers Hyderabad," $16,667.00 ",-48.06
I Sharma,2015,Sunrisers Hyderabad," $433,000.00 ",23.79
I Sharma,2015,Sunrisers Hyderabad," $433,000.00 ",-31.72
I Sharma,2015,Sunrisers Hyderabad," $433,000.00 ",-1244.36
I Sharma,2015,Sunrisers Hyderabad," $433,000.00 ",-11.79
KL Rahul,2015,Sunrisers Hyderabad," $166,000.00 ",37.46
KL Rahul,2015,Sunrisers Hyderabad," $166,000.00 ",83.86
KL Rahul,2015,Sunrisers Hyderabad," $166,000.00 ",6.67
KL Rahul,2015,Sunrisers Hyderabad," $166,000.00 ",21.84
KL Rahul,2015,Sunrisers Hyderabad," $166,000.00 ",25.67
KL Rahul,2015,Sunrisers Hyderabad," $166,000.00 ",16.67
KP Pietersen,2015,Sunrisers Hyderabad," $333,333.00 ",34.89
KP Pietersen,2015,Sunrisers Hyderabad," $333,333.00 ",68.77
KP Pietersen,2015,Sunrisers Hyderabad," $333,333.00 ",-4.42
KS Williamson,2015,Sunrisers Hyderabad," $100,000.00 ",42.02
KS Williamson,2015,Sunrisers Hyderabad," $100,000.00 ",10.94
KS Williamson,2015,Sunrisers Hyderabad," $100,000.00 ",-19.32
KS Williamson,2015,Sunrisers Hyderabad," $100,000.00 ",-32.25
KS Williamson,2015,Sunrisers Hyderabad," $100,000.00 ",-83.27
KV Sharma,2015,Sunrisers Hyderabad," $625,000.00 ",-185.43
KV Sharma,2015,Sunrisers Hyderabad," $625,000.00 ",14.18
KV Sharma,2015,Sunrisers Hyderabad," $625,000.00 ",336.81
KV Sharma,2015,Sunrisers Hyderabad," $625,000.00 ",-258.44
LR Shukla,2015,Sunrisers Hyderabad," $50,000.00 ",
MC Henriques,2015,Sunrisers Hyderabad," $166,000.00 ",369.31
MC Henriques,2015,Sunrisers Hyderabad," $166,000.00 ",254.68
MC Henriques,2015,Sunrisers Hyderabad," $166,000.00 ",-781.57
NV Ojha,2015,Sunrisers Hyderabad," $83,000.00 ",29.53
NV Ojha,2015,Sunrisers Hyderabad," $83,000.00 ",-23.99
NV Ojha,2015,Sunrisers Hyderabad," $83,000.00 ",30.93
P Kumar,2015,Sunrisers Hyderabad," $366,667.00 ",-62.74
P Kumar,2015,Sunrisers Hyderabad," $366,667.00 ",-130.97
P Kumar,2015,Sunrisers Hyderabad," $366,667.00 ",-97.40
P Kumar,2015,Sunrisers Hyderabad," $366,667.00 ",361.18
